id,name,avatar,details_path,types,total,hp,attack,defense,sp_attack,sp_defense,speed,entry
335,Zangoose,https://img.pokemondb.net/sprites/scarlet-violet/icon/zangoose.png,/pokedex/zangoose,['Normal'],458,73,115,60,60,60,90,Memories of battling its arch-rival SEVIPER are etched into every cell of ZANGOOSE’s body. This POKéMON adroitly dodges attacks with incredible agility.
336,Seviper,https://img.pokemondb.net/sprites/scarlet-violet/icon/seviper.png,/pokedex/seviper,['Poison'],458,73,100,60,100,60,65,SEVIPER shares a generations-long feud with ZANGOOSE. The scars on its body are evidence of vicious battles. This POKéMON attacks using its sword-edged tail.
337,Lunatone,https://img.pokemondb.net/sprites/scarlet-violet/icon/lunatone.png,/pokedex/lunatone,"['Rock', 'Psychic']",460,90,55,65,95,85,70,"LUNATONE was discovered at a location where a meteorite fell. As a result, some people theorize that this POKéMON came from space. However, no one has been able to prove this theory so far."
338,Solrock,https://img.pokemondb.net/sprites/scarlet-violet/icon/solrock.png,/pokedex/solrock,"['Rock', 'Psychic']",460,90,95,85,55,65,70,"SOLROCK is a new species of POKéMON that is said to have fallen from space. It floats in air and moves silently. In battle, this POKéMON releases intensely bright light."
339,Barboach,https://img.pokemondb.net/sprites/scarlet-violet/icon/barboach.png,/pokedex/barboach,"['Water', 'Ground']",288,50,48,43,46,41,60,"BARBOACH’s sensitive whiskers serve as a superb radar system. This POKéMON hides in mud, leaving only its two whiskers exposed while it waits for prey to come along."
340,Whiscash,https://img.pokemondb.net/sprites/scarlet-violet/icon/whiscash.png,/pokedex/whiscash,"['Water', 'Ground']",468,110,78,73,76,71,60,"WHISCASH is extremely territorial. Just one of these POKéMON will claim a large pond as its exclusive territory. If a foe approaches it, it thrashes about and triggers a massive earthquake."
341,Corphish,https://img.pokemondb.net/sprites/scarlet-violet/icon/corphish.png,/pokedex/corphish,['Water'],308,43,80,65,50,35,35,CORPHISH were originally foreign POKéMON that were imported as pets. They eventually turned up in the wild. This POKéMON is very hardy and has greatly increased its population.
342,Crawdaunt,https://img.pokemondb.net/sprites/scarlet-violet/icon/crawdaunt.png,/pokedex/crawdaunt,"['Water', 'Dark']",468,63,120,85,90,55,55,"CRAWDAUNT has an extremely violent nature that compels it to challenge other living things to battle. Other life-forms refuse to live in ponds inhabited by this POKéMON, making them desolate places."
343,Baltoy,https://img.pokemondb.net/sprites/scarlet-violet/icon/baltoy.png,/pokedex/baltoy,"['Ground', 'Psychic']",300,40,40,55,40,70,55,BALTOY moves while spinning around on its one foot. Primitive wall paintings depicting this POKéMON living among people were discovered in some ancient ruins.
344,Claydol,https://img.pokemondb.net/sprites/scarlet-violet/icon/claydol.png,/pokedex/claydol,"['Ground', 'Psychic']",500,60,70,105,70,120,75,CLAYDOL are said to be dolls of mud made by primitive humans and brought to life by exposure to a mysterious ray. This POKéMON moves about while levitating.
345,Lileep,https://img.pokemondb.net/sprites/scarlet-violet/icon/lileep.png,/pokedex/lileep,"['Rock', 'Grass']",355,66,41,77,61,87,23,
346,Cradily,https://img.pokemondb.net/sprites/scarlet-violet/icon/cradily.png,/pokedex/cradily,"['Rock', 'Grass']",495,86,81,97,81,107,43,
347,Anorith,https://img.pokemondb.net/sprites/scarlet-violet/icon/anorith.png,/pokedex/anorith,"['Rock', 'Bug']",355,45,95,50,40,50,75,ANORITH was regenerated from a prehistoric fossil. This primitive POKéMON once lived in warm seas. It grips its prey firmly between its two large claws.
348,Armaldo,https://img.pokemondb.net/sprites/scarlet-violet/icon/armaldo.png,/pokedex/armaldo,"['Rock', 'Bug']",495,75,125,100,70,80,45,ARMALDO’s tough armor makes all attacks bounce off. This POKéMON’s two enormous claws can be freely extended or contracted. They have the power to punch right through a steel slab.
349,Feebas,https://img.pokemondb.net/sprites/scarlet-violet/icon/feebas.png,/pokedex/feebas,['Water'],200,20,15,20,10,55,80,"FEEBAS’s fins are ragged and tattered from the start of its life. Because of its shoddy appearance, this POKéMON is largely ignored. It is capable of living in both the sea and in rivers."
350,Milotic,https://img.pokemondb.net/sprites/scarlet-violet/icon/milotic.png,/pokedex/milotic,['Water'],540,95,60,79,100,125,81,MILOTIC is said to be the most beautiful of all the POKéMON. It has the power to becalm such emotions as anger and hostility to quell bitter feuding.
351,Castform,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform.png,/pokedex/castform,['Normal'],420,70,70,70,70,70,70,70
351,Sunny Form,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-sunny.png,/pokedex/castform,['Fire'],420,70,70,70,70,70,70,70
351,Rainy Form,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-rainy.png,/pokedex/castform,['Water'],420,70,70,70,70,70,70,70
351,Snowy Form,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-snowy.png,/pokedex/castform,['Ice'],420,70,70,70,70,70,70,70
352,Kecleon,https://img.pokemondb.net/sprites/scarlet-violet/icon/kecleon.png,/pokedex/kecleon,['Normal'],440,60,90,70,60,120,40,KECLEON is capable of changing its body colors at will to blend in with its surroundings. There is one exception - this POKéMON can’t change the zigzag pattern on its belly.
353,Shuppet,https://img.pokemondb.net/sprites/scarlet-violet/icon/shuppet.png,/pokedex/shuppet,['Ghost'],295,44,75,35,63,33,45,"SHUPPET is attracted by feelings of jealousy and vindictiveness. If someone develops strong feelings of vengeance, this POKéMON will appear in a swarm and line up beneath the eaves of that person’s home."
354,Banette,https://img.pokemondb.net/sprites/scarlet-violet/icon/banette.png,/pokedex/banette,['Ghost'],455,64,115,65,83,63,65,64
354,Mega Banette,https://img.pokemondb.net/sprites/scarlet-violet/icon/banette-mega.png,/pokedex/banette,['Ghost'],555,64,165,75,93,83,75,64
355,Duskull,https://img.pokemondb.net/sprites/scarlet-violet/icon/duskull.png,/pokedex/duskull,['Ghost'],295,20,40,90,30,90,25,
356,Dusclops,https://img.pokemondb.net/sprites/scarlet-violet/icon/dusclops.png,/pokedex/dusclops,['Ghost'],455,40,70,130,60,130,25,"DUSCLOPS’s body is completely hollow - there is nothing at all inside. It is said that its body is like a black hole. This POKéMON will absorb anything into its body, but nothing will ever come back out."
357,Tropius,https://img.pokemondb.net/sprites/scarlet-violet/icon/tropius.png,/pokedex/tropius,"['Grass', 'Flying']",460,99,68,83,72,87,51,"The bunches of fruit around TROPIUS’s neck are very popular with children. This POKéMON loves fruit, and eats it continuously. Apparently, its love for fruit resulted in its own outgrowth of fruit."
358,Chimecho,https://img.pokemondb.net/sprites/scarlet-violet/icon/chimecho.png,/pokedex/chimecho,['Psychic'],455,75,50,80,95,90,65,"CHIMECHO makes its cries echo inside its hollow body. When this POKéMON becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying."
359,Absol,https://img.pokemondb.net/sprites/scarlet-violet/icon/absol.png,/pokedex/absol,['Dark'],465,65,130,60,75,60,75,65
359,Mega Absol,https://img.pokemondb.net/sprites/scarlet-violet/icon/absol-mega.png,/pokedex/absol,['Dark'],565,65,150,60,115,60,115,65
360,Wynaut,https://img.pokemondb.net/sprites/scarlet-violet/icon/wynaut.png,/pokedex/wynaut,['Psychic'],260,95,23,48,23,48,23,"WYNAUT can always be seen with a big, happy smile on its face. Look at its tail to determine if it is angry. When angered, this POKéMON will be slapping the ground with its tail."
361,Snorunt,https://img.pokemondb.net/sprites/scarlet-violet/icon/snorunt.png,/pokedex/snorunt,['Ice'],300,50,50,50,50,50,50,"SNORUNT live in regions with heavy snowfall. In seasons without snow, such as spring and summer, this POKéMON steals away to live quietly among stalactites and stalagmites deep in caverns."
362,Glalie,https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie.png,/pokedex/glalie,['Ice'],480,80,80,80,80,80,80,80
362,Mega Glalie,https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie-mega.png,/pokedex/glalie,['Ice'],580,80,120,80,120,80,100,80
363,Spheal,https://img.pokemondb.net/sprites/scarlet-violet/icon/spheal.png,/pokedex/spheal,"['Ice', 'Water']",290,70,40,50,55,50,25,
364,Sealeo,https://img.pokemondb.net/sprites/scarlet-violet/icon/sealeo.png,/pokedex/sealeo,"['Ice', 'Water']",410,90,60,70,75,70,45,
365,Walrein,https://img.pokemondb.net/sprites/scarlet-violet/icon/walrein.png,/pokedex/walrein,"['Ice', 'Water']",530,110,80,90,95,90,65,
366,Clamperl,https://img.pokemondb.net/sprites/scarlet-violet/icon/clamperl.png,/pokedex/clamperl,['Water'],345,35,64,85,74,55,32,CLAMPERL’s sturdy shell is not only good for protection - it is also used for clamping and catching prey. A fully grown CLAMPERL’s shell will be scored with nicks and scratches all over.
367,Huntail,https://img.pokemondb.net/sprites/scarlet-violet/icon/huntail.png,/pokedex/huntail,['Water'],485,55,104,105,94,75,52,HUNTAIL’s presence went unnoticed by people for a long time because it lives at extreme depths in the sea. This POKéMON’s eyes can see clearly even in the murky dark depths of the ocean.
368,Gorebyss,https://img.pokemondb.net/sprites/scarlet-violet/icon/gorebyss.png,/pokedex/gorebyss,['Water'],485,55,84,105,114,75,52,"GOREBYSS lives in the southern seas at extreme depths. Its body is built to withstand the enormous pressure of water at incredible depths. Because of this, this POKéMON’s body is unharmed by ordinary attacks."
369,Relicanth,https://img.pokemondb.net/sprites/scarlet-violet/icon/relicanth.png,/pokedex/relicanth,"['Water', 'Rock']",485,100,90,130,45,65,55,RELICANTH is a POKéMON species that existed for a hundred million years without ever changing its form. This ancient POKéMON feeds on microscopic organisms with its toothless mouth.
370,Luvdisc,https://img.pokemondb.net/sprites/scarlet-violet/icon/luvdisc.png,/pokedex/luvdisc,['Water'],330,43,30,55,40,65,97,LUVDISC live in shallow seas in the tropics. This heart-shaped POKéMON earned its name by swimming after loving couples it spotted in the ocean’s waves.
371,Bagon,https://img.pokemondb.net/sprites/scarlet-violet/icon/bagon.png,/pokedex/bagon,['Dragon'],300,45,75,60,40,30,50,"BAGON has a dream of one day soaring in the sky. In doomed efforts to fly, this POKéMON hurls itself off cliffs. As a result of its dives, its head has grown tough and as hard as tempered steel."
372,Shelgon,https://img.pokemondb.net/sprites/scarlet-violet/icon/shelgon.png,/pokedex/shelgon,['Dragon'],420,65,95,100,60,50,50,"Inside SHELGON’s armor-like shell, cells are in the midst of transformation to create an entirely new body. This POKéMON’s shell is extremely heavy, making its movements sluggish."
373,Salamence,https://img.pokemondb.net/sprites/scarlet-violet/icon/salamence.png,/pokedex/salamence,"['Dragon', 'Flying']",600,95,135,80,110,80,100,95
373,Mega Salamence,https://img.pokemondb.net/sprites/scarlet-violet/icon/salamence-mega.png,/pokedex/salamence,"['Dragon', 'Flying']",700,95,145,130,120,90,120,95
374,Beldum,https://img.pokemondb.net/sprites/scarlet-violet/icon/beldum.png,/pokedex/beldum,"['Steel', 'Psychic']",300,40,55,80,35,60,30,"Instead of blood, a powerful magnetic force courses throughout BELDUM’s body. This POKéMON communicates with others by sending controlled pulses of magnetism."
375,Metang,https://img.pokemondb.net/sprites/scarlet-violet/icon/metang.png,/pokedex/metang,"['Steel', 'Psychic']",420,60,75,100,55,80,50,"When two BELDUM fuse together, METANG is formed. The brains of the BELDUM are joined by a magnetic nervous system. By linking its brains magnetically, this POKéMON generates strong psychokinetic power."
376,Metagross,https://img.pokemondb.net/sprites/scarlet-violet/icon/metagross.png,/pokedex/metagross,"['Steel', 'Psychic']",600,80,135,130,95,90,70,80
376,Mega Metagross,https://img.pokemondb.net/sprites/scarlet-violet/icon/metagross-mega.png,/pokedex/metagross,"['Steel', 'Psychic']",700,80,145,150,105,110,110,80
377,Regirock,https://img.pokemondb.net/sprites/scarlet-violet/icon/regirock.png,/pokedex/regirock,['Rock'],580,80,100,200,50,100,50,"REGIROCK was sealed away by people long ago. If this POKéMON’s body is damaged in battle, it is said to seek out suitable rocks on its own to repair itself."
378,Regice,https://img.pokemondb.net/sprites/scarlet-violet/icon/regice.png,/pokedex/regice,['Ice'],580,80,50,100,100,200,50,"REGICE’s body was made during an ice age. The deep-frozen body can’t be melted, even by fire. This POKéMON controls frigid air of minus 328 degrees F."
379,Registeel,https://img.pokemondb.net/sprites/scarlet-violet/icon/registeel.png,/pokedex/registeel,['Steel'],580,80,75,150,75,150,50,REGISTEEL has a body that is harder than any kind of metal. Its body is apparently hollow. No one has any idea what this POKéMON eats.
380,Latias,https://img.pokemondb.net/sprites/scarlet-violet/icon/latias.png,/pokedex/latias,"['Dragon', 'Psychic']",600,80,80,90,110,130,110,80
380,Mega Latias,https://img.pokemondb.net/sprites/scarlet-violet/icon/latias-mega.png,/pokedex/latias,"['Dragon', 'Psychic']",700,80,100,120,140,150,110,80
381,Latios,https://img.pokemondb.net/sprites/scarlet-violet/icon/latios.png,/pokedex/latios,"['Dragon', 'Psychic']",600,80,90,80,130,110,110,80
381,Mega Latios,https://img.pokemondb.net/sprites/scarlet-violet/icon/latios-mega.png,/pokedex/latios,"['Dragon', 'Psychic']",700,80,130,100,160,120,110,80
382,Kyogre,https://img.pokemondb.net/sprites/scarlet-violet/icon/kyogre.png,/pokedex/kyogre,['Water'],670,100,100,90,150,140,90,100
382,Primal Kyogre,https://img.pokemondb.net/sprites/scarlet-violet/icon/kyogre-primal.png,/pokedex/kyogre,['Water'],770,100,150,90,180,160,90,100
383,Groudon,https://img.pokemondb.net/sprites/scarlet-violet/icon/groudon.png,/pokedex/groudon,['Ground'],670,100,150,140,100,90,90,100
383,Primal Groudon,https://img.pokemondb.net/sprites/scarlet-violet/icon/groudon-primal.png,/pokedex/groudon,"['Ground', 'Fire']",770,100,180,160,150,90,90,100
384,Rayquaza,https://img.pokemondb.net/sprites/scarlet-violet/icon/rayquaza.png,/pokedex/rayquaza,"['Dragon', 'Flying']",680,105,150,90,150,90,95,105
384,Mega Rayquaza,https://img.pokemondb.net/sprites/scarlet-violet/icon/rayquaza-mega.png,/pokedex/rayquaza,"['Dragon', 'Flying']",780,105,180,100,180,100,115,105
385,Jirachi,https://img.pokemondb.net/sprites/scarlet-violet/icon/jirachi.png,/pokedex/jirachi,"['Steel', 'Psychic']",600,100,100,100,100,100,100,"A legend states that JIRACHI will make true any wish that is written on notes attached to its head when it awakens. If this POKéMON senses danger, it will fight without awakening."
386,Normal Forme,https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-normal.png,/pokedex/deoxys,['Psychic'],600,50,150,50,150,50,150,50
386,Attack Forme,https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-attack.png,/pokedex/deoxys,['Psychic'],600,50,180,20,180,20,150,50
386,Defense Forme,https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-defense.png,/pokedex/deoxys,['Psychic'],600,50,70,160,70,160,90,50
386,Speed Forme,https://img.pokemondb.net/sprites/scarlet-violet/icon/deoxys-speed.png,/pokedex/deoxys,['Psychic'],600,50,95,90,95,90,180,50
387,Turtwig,https://img.pokemondb.net/sprites/scarlet-violet/icon/turtwig.png,/pokedex/turtwig,['Grass'],318,55,68,64,45,55,31,"Made from soil, the shell on its back hardens when it drinks water. It lives along lakes."
388,Grotle,https://img.pokemondb.net/sprites/scarlet-violet/icon/grotle.png,/pokedex/grotle,['Grass'],405,75,89,85,55,65,36,"It lives along water in forests. In the daytime, it leaves the forest to sunbathe its treed shell."
389,Torterra,https://img.pokemondb.net/sprites/scarlet-violet/icon/torterra.png,/pokedex/torterra,"['Grass', 'Ground']",525,95,109,105,75,85,56,Small Pokémon occasionally gather on its unmoving back to begin building their nests.
390,Chimchar,https://img.pokemondb.net/sprites/scarlet-violet/icon/chimchar.png,/pokedex/chimchar,['Fire'],309,44,58,44,58,44,61,It agilely scales sheer cliffs to live atop craggy mountains. Its fire is put out when it sleeps.
391,Monferno,https://img.pokemondb.net/sprites/scarlet-violet/icon/monferno.png,/pokedex/monferno,"['Fire', 'Fighting']",405,64,78,52,78,52,81,"To intimidate attackers, it stretches the fire on its tail to make itself appear bigger."
392,Infernape,https://img.pokemondb.net/sprites/scarlet-violet/icon/infernape.png,/pokedex/infernape,"['Fire', 'Fighting']",534,76,104,71,104,71,108,It uses a special kind of martial arts involving all its limbs. Its fire never goes out.
393,Piplup,https://img.pokemondb.net/sprites/scarlet-violet/icon/piplup.png,/pokedex/piplup,['Water'],314,53,51,53,61,56,40,"Because it is very proud, it hates accepting food from people. Its thick down guards it from cold."
394,Prinplup,https://img.pokemondb.net/sprites/scarlet-violet/icon/prinplup.png,/pokedex/prinplup,['Water'],405,64,66,68,81,76,50,"It lives alone, away from others. Apparently, every one of them believes it is the most important."
395,Empoleon,https://img.pokemondb.net/sprites/scarlet-violet/icon/empoleon.png,/pokedex/empoleon,"['Water', 'Steel']",530,84,86,88,111,101,60,The three horns that extend from its beak attest to its power. The leader has the biggest horns.
396,Starly,https://img.pokemondb.net/sprites/scarlet-violet/icon/starly.png,/pokedex/starly,"['Normal', 'Flying']",245,40,55,30,30,30,60,"They flock in great numbers. Though small, they flap their wings with great power."
397,Staravia,https://img.pokemondb.net/sprites/scarlet-violet/icon/staravia.png,/pokedex/staravia,"['Normal', 'Flying']",340,55,75,50,40,40,80,It flies around forests and fields in search of bug Pokémon. It stays within a huge flock.
398,Staraptor,https://img.pokemondb.net/sprites/scarlet-violet/icon/staraptor.png,/pokedex/staraptor,"['Normal', 'Flying']",485,85,120,70,50,60,100,It has a savage nature. It will courageously challenge foes that are much larger.
399,Bidoof,https://img.pokemondb.net/sprites/scarlet-violet/icon/bidoof.png,/pokedex/bidoof,['Normal'],250,59,45,40,35,40,31,"With nerves of steel, nothing can perturb it. It is more agile and active than it appears."
400,Bibarel,https://img.pokemondb.net/sprites/scarlet-violet/icon/bibarel.png,/pokedex/bibarel,"['Normal', 'Water']",410,79,85,60,55,60,71,It makes its nest by damming streams with bark and mud. It is known as an industrious worker.
401,Kricketot,https://img.pokemondb.net/sprites/scarlet-violet/icon/kricketot.png,/pokedex/kricketot,['Bug'],194,37,25,41,25,41,25,"It shakes its head back to front, causing its antennae to hit each other and sound like a xylophone."
402,Kricketune,https://img.pokemondb.net/sprites/scarlet-violet/icon/kricketune.png,/pokedex/kricketune,['Bug'],384,77,85,51,55,51,65,It crosses its knifelike arms in front of its chest when it cries. It can compose melodies ad lib.
403,Shinx,https://img.pokemondb.net/sprites/scarlet-violet/icon/shinx.png,/pokedex/shinx,['Electric'],263,45,65,34,40,34,45,All of its fur dazzles if danger is sensed. It flees while the foe is momentarily blinded.
404,Luxio,https://img.pokemondb.net/sprites/scarlet-violet/icon/luxio.png,/pokedex/luxio,['Electric'],363,60,85,49,60,49,60,Its claws loose electricity with enough amperage to cause fainting. They live in small groups.
405,Luxray,https://img.pokemondb.net/sprites/scarlet-violet/icon/luxray.png,/pokedex/luxray,['Electric'],523,80,120,79,95,79,70,It has eyes that can see through anything. It spots and captures prey hiding behind objects.
406,Budew,https://img.pokemondb.net/sprites/scarlet-violet/icon/budew.png,/pokedex/budew,"['Grass', 'Poison']",280,40,30,35,50,70,55,"Over the winter, it closes its bud and endures the cold. In spring, the bud opens and releases pollen."
407,Roserade,https://img.pokemondb.net/sprites/scarlet-violet/icon/roserade.png,/pokedex/roserade,"['Grass', 'Poison']",515,60,70,65,125,105,90,"It attracts prey with a sweet aroma, then downs it with thorny whips hidden in its arms."
408,Cranidos,https://img.pokemondb.net/sprites/scarlet-violet/icon/cranidos.png,/pokedex/cranidos,['Rock'],350,67,125,40,30,30,58,It lived in jungles around 100 million years ago. Its skull is as hard as iron.
409,Rampardos,https://img.pokemondb.net/sprites/scarlet-violet/icon/rampardos.png,/pokedex/rampardos,['Rock'],495,97,165,60,65,50,58,Its powerful head butt has enough power to shatter even the most durable things upon impact.
410,Shieldon,https://img.pokemondb.net/sprites/scarlet-violet/icon/shieldon.png,/pokedex/shieldon,"['Rock', 'Steel']",350,30,42,118,42,88,30,A Pokémon that lived in jungles around 100 million years ago. Its facial hide is extremely hard.
411,Bastiodon,https://img.pokemondb.net/sprites/scarlet-violet/icon/bastiodon.png,/pokedex/bastiodon,"['Rock', 'Steel']",495,60,52,168,47,138,30,Any frontal attack is repulsed. It is a docile Pokémon that feeds on grass and berries.
412,Plant Cloak,https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-plant.png,/pokedex/burmy,['Bug'],224,40,29,45,29,45,36,40
412,Sandy Cloak,https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-sandy.png,/pokedex/burmy,['Bug'],224,40,29,45,29,45,36,40
412,Trash Cloak,https://img.pokemondb.net/sprites/scarlet-violet/icon/burmy-trash.png,/pokedex/burmy,['Bug'],224,40,29,45,29,45,36,40
413,Plant Cloak,https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-plant.png,/pokedex/wormadam,"['Bug', 'Grass']",424,60,59,85,79,105,36,60
413,Sandy Cloak,https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-sandy.png,/pokedex/wormadam,"['Bug', 'Ground']",424,60,79,105,59,85,36,60
413,Trash Cloak,https://img.pokemondb.net/sprites/scarlet-violet/icon/wormadam-trash.png,/pokedex/wormadam,"['Bug', 'Steel']",424,60,69,95,69,95,36,60
414,Mothim,https://img.pokemondb.net/sprites/scarlet-violet/icon/mothim.png,/pokedex/mothim,"['Bug', 'Flying']",424,70,94,50,94,50,66,It loves the honey of flowers and steals honey collected by COMBEE.
415,Combee,https://img.pokemondb.net/sprites/scarlet-violet/icon/combee.png,/pokedex/combee,"['Bug', 'Flying']",244,30,30,42,30,42,70,A Pokémon formed by three others. It busily carries sweet floral honey to VESPIQUEN.
416,Vespiquen,https://img.pokemondb.net/sprites/scarlet-violet/icon/vespiquen.png,/pokedex/vespiquen,"['Bug', 'Flying']",474,70,80,102,80,102,40,Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by COMBEE.
417,Pachirisu,https://img.pokemondb.net/sprites/scarlet-violet/icon/pachirisu.png,/pokedex/pachirisu,['Electric'],405,60,45,70,45,90,95,
418,Buizel,https://img.pokemondb.net/sprites/scarlet-violet/icon/buizel.png,/pokedex/buizel,['Water'],330,55,65,35,60,30,85,It has a flotation sac that is like an inflatable collar. It floats on water with its head out.
419,Floatzel,https://img.pokemondb.net/sprites/scarlet-violet/icon/floatzel.png,/pokedex/floatzel,['Water'],495,85,105,55,85,50,115,It floats using its well-developed flotation sac. It assists in the rescues of drowning people.
420,Cherubi,https://img.pokemondb.net/sprites/scarlet-violet/icon/cherubi.png,/pokedex/cherubi,['Grass'],275,45,35,45,62,53,35,"The small ball holds the nutrients needed for evolution. Apparently, it is very sweet and tasty."
421,Cherrim,https://img.pokemondb.net/sprites/scarlet-violet/icon/cherrim.png,/pokedex/cherrim,['Grass'],450,70,60,70,87,78,85,It blooms during times of strong sunlight. It tries to make up for everything it endured as a bud.
422,Shellos,https://img.pokemondb.net/sprites/scarlet-violet/icon/shellos.png,/pokedex/shellos,['Water'],325,76,48,48,57,62,34,
423,Gastrodon,https://img.pokemondb.net/sprites/scarlet-violet/icon/gastrodon.png,/pokedex/gastrodon,"['Water', 'Ground']",475,111,83,68,92,82,39,
424,Ambipom,https://img.pokemondb.net/sprites/scarlet-violet/icon/ambipom.png,/pokedex/ambipom,['Normal'],482,75,100,66,60,66,115,"To eat, it deftly shucks nuts with its two tails. It rarely uses its arms now."
425,Drifloon,https://img.pokemondb.net/sprites/scarlet-violet/icon/drifloon.png,/pokedex/drifloon,"['Ghost', 'Flying']",348,90,50,34,60,44,70,"A Pokémon formed by the spirits of people and Pokémon. It loves damp, humid seasons."
426,Drifblim,https://img.pokemondb.net/sprites/scarlet-violet/icon/drifblim.png,/pokedex/drifblim,"['Ghost', 'Flying']",498,150,80,44,90,54,80,"It’s drowzy in daytime, but flies off in the evening in big groups. No one knows where they go."
427,Buneary,https://img.pokemondb.net/sprites/scarlet-violet/icon/buneary.png,/pokedex/buneary,['Normal'],350,55,66,44,44,56,85,It slams foes by sharply uncoiling its rolled ears. It stings enough to make a grown-up cry in pain.
428,Lopunny,https://img.pokemondb.net/sprites/scarlet-violet/icon/lopunny.png,/pokedex/lopunny,['Normal'],480,65,76,84,54,96,105,65
428,Mega Lopunny,https://img.pokemondb.net/sprites/scarlet-violet/icon/lopunny-mega.png,/pokedex/lopunny,"['Normal', 'Fighting']",580,65,136,94,54,96,135,65
429,Mismagius,https://img.pokemondb.net/sprites/scarlet-violet/icon/mismagius.png,/pokedex/mismagius,['Ghost'],495,60,60,60,105,105,105,Its cries sound like incantations. Those hearing it are tormented by headaches and hallucinations.
430,Honchkrow,https://img.pokemondb.net/sprites/scarlet-violet/icon/honchkrow.png,/pokedex/honchkrow,"['Dark', 'Flying']",505,100,125,52,105,52,71,"Becoming active at night, it is known to swarm with numerous MURKROW in tow."
431,Glameow,https://img.pokemondb.net/sprites/scarlet-violet/icon/glameow.png,/pokedex/glameow,['Normal'],310,49,55,42,42,37,85,It claws if displeased and purrs when affectionate. Its fickleness is very popular among some.
432,Purugly,https://img.pokemondb.net/sprites/scarlet-violet/icon/purugly.png,/pokedex/purugly,['Normal'],452,71,82,64,64,59,112,
433,Chingling,https://img.pokemondb.net/sprites/scarlet-violet/icon/chingling.png,/pokedex/chingling,['Psychic'],285,45,30,50,65,50,45,It emits cries by agitating an orb at the back of its throat. It moves with flouncing hops.
434,Stunky,https://img.pokemondb.net/sprites/scarlet-violet/icon/stunky.png,/pokedex/stunky,"['Poison', 'Dark']",329,63,63,47,41,41,74,It protects itself by spraying a noxious fluid from its rear. The stench lingers for 24 hours.
435,Skuntank,https://img.pokemondb.net/sprites/scarlet-violet/icon/skuntank.png,/pokedex/skuntank,"['Poison', 'Dark']",479,103,93,67,71,61,84,It sprays a vile-smelling fluid from the tip of its tail to attack. Its range is over 160 feet.
436,Bronzor,https://img.pokemondb.net/sprites/scarlet-violet/icon/bronzor.png,/pokedex/bronzor,"['Steel', 'Psychic']",300,57,24,86,24,86,23,
437,Bronzong,https://img.pokemondb.net/sprites/scarlet-violet/icon/bronzong.png,/pokedex/bronzong,"['Steel', 'Psychic']",500,67,89,116,79,116,33,
438,Bonsly,https://img.pokemondb.net/sprites/scarlet-violet/icon/bonsly.png,/pokedex/bonsly,['Rock'],290,50,80,95,10,45,10,It looks as if it is always crying. It is actually adjusting its body’s fluid levels by eliminating excess.
439,Mime Jr.,https://img.pokemondb.net/sprites/scarlet-violet/icon/mime-jr.png,/pokedex/mime-jr,"['Psychic', 'Fairy']",310,20,25,45,70,90,60,
440,Happiny,https://img.pokemondb.net/sprites/scarlet-violet/icon/happiny.png,/pokedex/happiny,['Normal'],220,100,5,5,15,65,30,It loves round white things. It carries an egg-shaped rock in imitation of CHANSEY.
441,Chatot,https://img.pokemondb.net/sprites/scarlet-violet/icon/chatot.png,/pokedex/chatot,"['Normal', 'Flying']",411,76,65,45,92,42,91,"It can learn and speak human words. If they gather, they all learn the same saying."
442,Spiritomb,https://img.pokemondb.net/sprites/scarlet-violet/icon/spiritomb.png,/pokedex/spiritomb,"['Ghost', 'Dark']",485,50,92,108,92,108,35,A Pokémon that was formed by 108 spirits. It is bound to a fissure in an odd keystone.
443,Gible,https://img.pokemondb.net/sprites/scarlet-violet/icon/gible.png,/pokedex/gible,"['Dragon', 'Ground']",300,58,70,45,40,45,42,"It nests in small, horizontal holes in cave walls. It pounces to catch prey that stray too close."
444,Gabite,https://img.pokemondb.net/sprites/scarlet-violet/icon/gabite.png,/pokedex/gabite,"['Dragon', 'Ground']",410,68,90,65,50,55,82,There is a long-held belief that medicine made from its scales will heal even incurable illnesses.
445,Garchomp,https://img.pokemondb.net/sprites/scarlet-violet/icon/garchomp.png,/pokedex/garchomp,"['Dragon', 'Ground']",600,108,130,95,80,85,102,108
445,Mega Garchomp,https://img.pokemondb.net/sprites/scarlet-violet/icon/garchomp-mega.png,/pokedex/garchomp,"['Dragon', 'Ground']",700,108,170,115,120,95,92,108
